group,title,main link,supplemental link
mobile-ai,do-all-mobilenets-quantize-poorly-gaining-insights-into-the-effect-of-quantization-on-depthwise-separable-convolutional-networks-through-the-eyes-of-multi-scale-distributional-dynamics,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Yun_Do_All_MobileNets_Quantize_Poorly_Gaining_Insights_Into_the_Effect_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/MAI/supplemental/Yun_Do_All_MobileNets_CVPRW_2021_supplemental.pdf
mobile-ai,real-time-monocular-depth-estimation-with-sparse-supervision-on-mobile,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Yucel_Real-Time_Monocular_Depth_Estimation_With_Sparse_Supervision_on_Mobile_CVPRW_2021_paper.pdf,
mobile-ai,pseudo-iou-improving-label-assignment-in-anchor-free-object-detection,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Li_Pseudo-IoU_Improving_Label_Assignment_in_Anchor-Free_Object_Detection_CVPRW_2021_paper.pdf,
mobile-ai,knowledge-distillation-for-fast-and-accurate-monocular-depth-estimation-on-mobile-devices,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Wang_Knowledge_Distillation_for_Fast_and_Accurate_Monocular_Depth_Estimation_on_CVPRW_2021_paper.pdf,
mobile-ai,low-bandwidth-video-chat-compression-using-deep-generative-models,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Oquab_Low_Bandwidth_Video-Chat_Compression_Using_Deep_Generative_Models_CVPRW_2021_paper.pdf,
mobile-ai,filtering-empty-camera-trap-images-in-embedded-systems,http://openaccess.thecvf.com/content/CVPR2021W/MAI/papers/Cunha_Filtering_Empty_Camera_Trap_Images_in_Embedded_Systems_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,weak-multi-view-supervision-for-surface-mapping-estimation,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Rai_Weak_Multi-View_Supervision_for_Surface_Mapping_Estimation_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,learning-from-incomplete-features-by-simultaneous-training-of-neural-networks-and-sparse-coding,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Caiafa_Learning_From_Incomplete_Features_by_Simultaneous_Training_of_Neural_Networks_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Caiafa_Learning_From_Incomplete_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,cluster-driven-graph-federated-learning-over-multiple-domains,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Caldarola_Cluster-Driven_Graph_Federated_Learning_Over_Multiple_Domains_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,remp-rectified-metric-propagation-for-few-shot-learning,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Zhao_ReMP_Rectified_Metric_Propagation_for_Few-Shot_Learning_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Zhao_ReMP_Rectified_Metric_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,a-closer-look-at-self-training-for-zero-label-semantic-segmentation,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Pastore_A_Closer_Look_at_Self-Training_for_Zero-Label_Semantic_Segmentation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Pastore_A_Closer_Look_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,efficacy-of-bayesian-neural-networks-in-active-learning,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Rakesh_Efficacy_of_Bayesian_Neural_Networks_in_Active_Learning_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Rakesh_Efficacy_of_Bayesian_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,the-role-of-data-for-one-shot-semantic-segmentation,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Luddecke_The_Role_of_Data_for_One-Shot_Semantic_Segmentation_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,learning-unbiased-representations-via-mutual-information-backpropagation,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Ragonesi_Learning_Unbiased_Representations_via_Mutual_Information_Backpropagation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Ragonesi_Learning_Unbiased_Representations_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,efficient-pre-trained-features-and-recurrent-pseudo-labeling-in-unsupervised-domain-adaptation,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Zhang_Efficient_Pre-Trained_Features_and_Recurrent_Pseudo-Labeling_in_Unsupervised_Domain_Adaptation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Zhang_Efficient_Pre-Trained_Features_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,taen-temporal-aware-embedding-network-for-few-shot-action-recognition,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Ben-Ari_TAEN_Temporal_Aware_Embedding_Network_for_Few-Shot_Action_Recognition_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,damsl-domain-agnostic-meta-score-based-learning,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Cai_DAMSL_Domain_Agnostic_Meta_Score-Based_Learning_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,boosting-unconstrained-face-recognition-with-auxiliary-unlabeled-data,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Shi_Boosting_Unconstrained_Face_Recognition_With_Auxiliary_Unlabeled_Data_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Shi_Boosting_Unconstrained_Face_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,training-deep-generative-models-in-highly-incomplete-data-scenarios-with-prior-regularization,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Bernal_Training_Deep_Generative_Models_in_Highly_Incomplete_Data_Scenarios_With_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,contrastive-learning-improves-model-robustness-under-label-noise,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Ghosh_Contrastive_Learning_Improves_Model_Robustness_Under_Label_Noise_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,balagan-cross-modal-image-translation-between-imbalanced-domains,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Patashnik_BalaGAN_Cross-Modal_Image_Translation_Between_Imbalanced_Domains_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,improving-semi-supervised-domain-adaptation-using-effective-target-selection-and-semantics,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Singh_Improving_Semi-Supervised_Domain_Adaptation_Using_Effective_Target_Selection_and_Semantics_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,distill-on-the-go-online-knowledge-distillation-in-self-supervised-learning,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Bhat_Distill_on_the_Go_Online_Knowledge_Distillation_in_Self-Supervised_Learning_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Bhat_Distill_on_the_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,one-shot-action-recognition-in-challenging-therapy-scenarios,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Sabater_One-Shot_Action_Recognition_in_Challenging_Therapy_Scenarios_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Sabater_One-Shot_Action_Recognition_CVPRW_2021_supplemental.zip
learning-from-limited-or-imperfect-data,boosting-co-teaching-with-compression-regularization-for-label-noise,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Chen_Boosting_Co-Teaching_With_Compression_Regularization_for_Label_Noise_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,plm-partial-label-masking-for-imbalanced-multi-label-classification,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Duarte_PLM_Partial_Label_Masking_for_Imbalanced_Multi-Label_Classification_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Duarte_PLM_Partial_Label_CVPRW_2021_supplemental.zip
learning-from-limited-or-imperfect-data,rethinking-ensemble-distillation-for-semantic-segmentation-based-unsupervised-domain-adaption,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Chao_Rethinking_Ensemble-Distillation_for_Semantic_Segmentation_Based_Unsupervised_Domain_Adaption_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Chao_Rethinking_Ensemble-Distillation_for_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,training-rare-object-detection-in-satellite-imagery-with-synthetic-gan-images,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Martinson_Training_Rare_Object_Detection_in_Satellite_Imagery_With_Synthetic_GAN_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,shot-in-the-dark-few-shot-learning-with-no-base-class-labels,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Chen_Shot_in_the_Dark_Few-Shot_Learning_With_No_Base-Class_Labels_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Chen_Shot_in_the_CVPRW_2021_supplemental.pdf
learning-from-limited-or-imperfect-data,one-shot-gan-learning-to-generate-samples-from-single-images-and-videos,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Sushko_One-Shot_GAN_Learning_To_Generate_Samples_From_Single_Images_and_CVPRW_2021_paper.pdf,
learning-from-limited-or-imperfect-data,unlocking-the-full-potential-of-small-data-with-diverse-supervision,http://openaccess.thecvf.com/content/CVPR2021W/LLID/papers/Pang_Unlocking_the_Full_Potential_of_Small_Data_With_Diverse_Supervision_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/LLID/supplemental/Pang_Unlocking_the_Full_CVPRW_2021_supplemental.pdf
autonomous-driving,rethinking-of-radar-s-role-a-camera-radar-dataset-and-systematic-annotator-via-coordinate-alignment,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Wang_Rethinking_of_Radars_Role_A_Camera-Radar_Dataset_and_Systematic_Annotator_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/WAD/supplemental/Wang_Rethinking_of_Radars_CVPRW_2021_supplemental.pdf
autonomous-driving,video-class-agnostic-segmentation-benchmark-for-autonomous-driving,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Siam_Video_Class_Agnostic_Segmentation_Benchmark_for_Autonomous_Driving_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/WAD/supplemental/Siam_Video_Class_Agnostic_CVPRW_2021_supplemental.zip
autonomous-driving,lccnet-lidar-and-camera-self-calibration-using-cost-volume-network,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Lv_LCCNet_LiDAR_and_Camera_Self-Calibration_Using_Cost_Volume_Network_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/WAD/supplemental/Lv_LCCNet_LiDAR_and_CVPRW_2021_supplemental.zip
autonomous-driving,soft-cross-entropy-loss-and-bottleneck-tri-cost-volume-for-efficient-stereo-depth-prediction,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Nuanes_Soft_Cross_Entropy_Loss_and_Bottleneck_Tri-Cost_Volume_for_Efficient_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/WAD/supplemental/Nuanes_Soft_Cross_Entropy_CVPRW_2021_supplemental.zip
autonomous-driving,latent-space-regularization-for-unsupervised-domain-adaptation-in-semantic-segmentation,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Barbato_Latent_Space_Regularization_for_Unsupervised_Domain_Adaptation_in_Semantic_Segmentation_CVPRW_2021_paper.pdf,
autonomous-driving,accurate-3d-object-detection-using-energy-based-models,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Gustafsson_Accurate_3D_Object_Detection_Using_Energy-Based_Models_CVPRW_2021_paper.pdf,
autonomous-driving,rad-realtime-and-accurate-3d-object-detection-on-embedded-systems,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Aghdam_RAD_Realtime_and_Accurate_3D_Object_Detection_on_Embedded_Systems_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/WAD/supplemental/Aghdam_RAD_Realtime_and_CVPRW_2021_supplemental.pdf
autonomous-driving,multi-task-learning-with-attention-for-end-to-end-autonomous-driving,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Ishihara_Multi-Task_Learning_With_Attention_for_End-to-End_Autonomous_Driving_CVPRW_2021_paper.pdf,
autonomous-driving,occlusion-guided-scene-flow-estimation-on-3d-point-clouds,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Ouyang_Occlusion_Guided_Scene_Flow_Estimation_on_3D_Point_Clouds_CVPRW_2021_paper.pdf,
autonomous-driving,semi-synthesis-a-fast-way-to-produce-effective-datasets-for-stereo-matching,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/He_Semi-Synthesis_A_Fast_Way_To_Produce_Effective_Datasets_for_Stereo_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/WAD/supplemental/He_Semi-Synthesis_A_Fast_CVPRW_2021_supplemental.pdf
autonomous-driving,mvfusenet-improving-end-to-end-object-detection-and-motion-forecasting-through-multi-view-fusion-of-lidar-data,http://openaccess.thecvf.com/content/CVPR2021W/WAD/papers/Laddha_MVFuseNet_Improving_End-to-End_Object_Detection_and_Motion_Forecasting_Through_Multi-View_CVPRW_2021_paper.pdf,
prize-challenge-on-agriculture-vision-challenges-opportunities-for-computer-vision-in-agriculture,phenology-alignment-network-a-novel-framework-for-cross-regional-time-series-crop-classification,http://openaccess.thecvf.com/content/CVPR2021W/AgriVision/papers/Wang_Phenology_Alignment_Network_A_Novel_Framework_for_Cross-Regional_Time_Series_CVPRW_2021_paper.pdf,
prize-challenge-on-agriculture-vision-challenges-opportunities-for-computer-vision-in-agriculture,multi-resolution-outlier-pooling-for-sorghum-classification,http://openaccess.thecvf.com/content/CVPR2021W/AgriVision/papers/Ren_Multi-Resolution_Outlier_Pooling_for_Sorghum_Classification_CVPRW_2021_paper.pdf,
prize-challenge-on-agriculture-vision-challenges-opportunities-for-computer-vision-in-agriculture,superpixels-and-graph-convolutional-neural-networks-for-efficient-detection-of-nutrient-deficiency-stress-from-aerial-imagery,http://openaccess.thecvf.com/content/CVPR2021W/AgriVision/papers/Dadsetan_Superpixels_and_Graph_Convolutional_Neural_Networks_for_Efficient_Detection_of_CVPRW_2021_paper.pdf,
prize-challenge-on-agriculture-vision-challenges-opportunities-for-computer-vision-in-agriculture,towards-computer-vision-and-deep-learning-facilitated-pollination-monitoring-for-agriculture,http://openaccess.thecvf.com/content/CVPR2021W/AgriVision/papers/Ratnayake_Towards_Computer_Vision_and_Deep_Learning_Facilitated_Pollination_Monitoring_for_CVPRW_2021_paper.pdf,
prize-challenge-on-agriculture-vision-challenges-opportunities-for-computer-vision-in-agriculture,determining-dendrometry-using-drone-scouting-convolutional-neural-networks-and-point-clouds,http://openaccess.thecvf.com/content/CVPR2021W/AgriVision/papers/Jensen_Determining_Dendrometry_Using_Drone_Scouting_Convolutional_Neural_Networks_and_Point_CVPRW_2021_paper.pdf,
prize-challenge-on-agriculture-vision-challenges-opportunities-for-computer-vision-in-agriculture,fuse-pn-a-novel-architecture-for-anomaly-pattern-segmentation-in-aerial-agricultural-images,http://openaccess.thecvf.com/content/CVPR2021W/AgriVision/papers/Innani_Fuse-PN_A_Novel_Architecture_for_Anomaly_Pattern_Segmentation_in_Aerial_CVPRW_2021_paper.pdf,
visual-perception-for-navigation-in-human-environments-the-jackrabbot-social-grouping-and-activity-dataset-and-benchmark,learning-to-detect-phone-related-pedestrian-distracted-behaviors-with-synthetic-data,http://openaccess.thecvf.com/content/CVPR2021W/JRDB/papers/Hatay_Learning_To_Detect_Phone-Related_Pedestrian_Distracted_Behaviors_With_Synthetic_Data_CVPRW_2021_paper.pdf,
visual-perception-for-navigation-in-human-environments-the-jackrabbot-social-grouping-and-activity-dataset-and-benchmark,know-your-surroundings-panoramic-multi-object-tracking-by-multimodality-collaboration,http://openaccess.thecvf.com/content/CVPR2021W/JRDB/papers/He_Know_Your_Surroundings_Panoramic_Multi-Object_Tracking_by_Multimodality_Collaboration_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,network-space-search-for-pareto-efficient-spaces,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Hong_Network_Space_Search_for_Pareto-Efficient_Spaces_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/ECV/supplemental/Hong_Network_Space_Search_CVPRW_2021_supplemental.pdf
efficient-deep-learning-for-computer-vision,alps-adaptive-quantization-of-deep-neural-networks-with-generalized-posits,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Langroudi_ALPS_Adaptive_Quantization_of_Deep_Neural_Networks_With_GeneraLized_PositS_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,is-in-domain-data-really-needed-a-pilot-study-on-cross-domain-calibration-for-network-quantization,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Yu_Is_In-Domain_Data_Really_Needed_A_Pilot_Study_on_Cross-Domain_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,generative-zero-shot-network-quantization,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/He_Generative_Zero-Shot_Network_Quantization_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/ECV/supplemental/He_Generative_Zero-Shot_Network_CVPRW_2021_supplemental.pdf
efficient-deep-learning-for-computer-vision,efficient-two-stream-action-recognition-on-fpga,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Lin_Efficient_Two-Stream_Action_Recognition_on_FPGA_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,discovering-multi-hardware-mobile-models-via-architecture-search,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Chu_Discovering_Multi-Hardware_Mobile_Models_via_Architecture_Search_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,compconv-a-compact-convolution-module-for-efficient-feature-learning,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Zhang_CompConv_A_Compact_Convolution_Module_for_Efficient_Feature_Learning_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,in-hindsight-quantization-range-estimation-for-quantized-training,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Fournarakis_In-Hindsight_Quantization_Range_Estimation_for_Quantized_Training_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,dynamic-ofa-runtime-dnn-architecture-switching-for-performance-scaling-on-heterogeneous-embedded-platforms,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Lou_Dynamic-OFA_Runtime_DNN_Architecture_Switching_for_Performance_Scaling_on_Heterogeneous_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,data-efficient-language-supervised-zero-shot-learning-with-self-distillation,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Cheng_Data-Efficient_Language-Supervised_Zero-Shot_Learning_With_Self-Distillation_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,extracurricular-learning-knowledge-transfer-beyond-empirical-distribution,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Pouransari_Extracurricular_Learning_Knowledge_Transfer_Beyond_Empirical_Distribution_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/ECV/supplemental/Pouransari_Extracurricular_Learning_Knowledge_CVPRW_2021_supplemental.pdf
efficient-deep-learning-for-computer-vision,width-transfer-on-the-in-variance-of-width-optimization,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Chin_Width_Transfer_On_the_Invariance_of_Width_Optimization_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/ECV/supplemental/Chin_Width_Transfer_On_CVPRW_2021_supplemental.pdf
efficient-deep-learning-for-computer-vision,basisnet-two-stage-model-synthesis-for-efficient-inference,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Zhang_BasisNet_Two-Stage_Model_Synthesis_for_Efficient_Inference_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/ECV/supplemental/Zhang_BasisNet_Two-Stage_Model_CVPRW_2021_supplemental.pdf
efficient-deep-learning-for-computer-vision,pareto-optimal-quantized-resnet-is-mostly-4-bit,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Abdolrashidi_Pareto-Optimal_Quantized_ResNet_Is_Mostly_4-Bit_CVPRW_2021_paper.pdf,
efficient-deep-learning-for-computer-vision,rethinking-the-self-attention-in-vision-transformers,http://openaccess.thecvf.com/content/CVPR2021W/ECV/papers/Kim_Rethinking_the_Self-Attention_in_Vision_Transformers_CVPRW_2021_paper.pdf,
gaze-estimation-and-prediction-in-the-wild,appearance-based-gaze-estimation-using-attention-and-difference-mechanism,http://openaccess.thecvf.com/content/CVPR2021W/GAZE/papers/D_Appearance-Based_Gaze_Estimation_Using_Attention_and_Difference_Mechanism_CVPRW_2021_paper.pdf,
gaze-estimation-and-prediction-in-the-wild,pupiltan-a-few-shot-adversarial-pupil-localizer,http://openaccess.thecvf.com/content/CVPR2021W/GAZE/papers/Poulopoulos_PupilTAN_A_Few-Shot_Adversarial_Pupil_Localizer_CVPRW_2021_paper.pdf,
gaze-estimation-and-prediction-in-the-wild,visual-focus-of-attention-estimation-in-3d-scene-with-an-arbitrary-number-of-targets,http://openaccess.thecvf.com/content/CVPR2021W/GAZE/papers/Siegfried_Visual_Focus_of_Attention_Estimation_in_3D_Scene_With_an_CVPRW_2021_paper.pdf,
gaze-estimation-and-prediction-in-the-wild,goo-a-dataset-for-gaze-object-prediction-in-retail-environments,http://openaccess.thecvf.com/content/CVPR2021W/GAZE/papers/Tomas_GOO_A_Dataset_for_Gaze_Object_Prediction_in_Retail_Environments_CVPRW_2021_paper.pdf,
visual-odometry-and-computer-vision-applications-based-on-location-clues-with-a-focus-on-mobile-platform-applications,hsipu2-a-new-human-physical-fitness-action-dataset-for-recognition-and-3d-reconstruction-evaluation,http://openaccess.thecvf.com/content/CVPR2021W/VOCVALC/papers/Zhang_HSiPu2_-_A_New_Human_Physical_Fitness_Action_Dataset_for_CVPRW_2021_paper.pdf,
visual-odometry-and-computer-vision-applications-based-on-location-clues-with-a-focus-on-mobile-platform-applications,transformer-based-text-detection-in-the-wild,http://openaccess.thecvf.com/content/CVPR2021W/VOCVALC/papers/Raisi_Transformer-Based_Text_Detection_in_the_Wild_CVPRW_2021_paper.pdf,
embedded-vision,phase-selective-convolution,http://openaccess.thecvf.com/content/CVPR2021W/EVW/papers/Lin_Phase_Selective_Convolution_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/EVW/supplemental/Lin_Phase_Selective_Convolution_CVPRW_2021_supplemental.pdf
embedded-vision,automotive-radar-interference-mitigation-with-unfolded-robust-pca-based-on-residual-overcomplete-auto-encoder-blocks,http://openaccess.thecvf.com/content/CVPR2021W/EVW/papers/Ristea_Automotive_Radar_Interference_Mitigation_With_Unfolded_Robust_PCA_Based_on_CVPRW_2021_paper.pdf,
embedded-vision,combining-weight-pruning-and-knowledge-distillation-for-cnn-compression,http://openaccess.thecvf.com/content/CVPR2021W/EVW/papers/Aghli_Combining_Weight_Pruning_and_Knowledge_Distillation_for_CNN_Compression_CVPRW_2021_paper.pdf,
embedded-vision,depth-distillation-unsupervised-metric-depth-estimation-for-uavs-by-finding-consensus-between-kinematics-optical-flow-and-deep-learning,http://openaccess.thecvf.com/content/CVPR2021W/EVW/papers/Pirvu_Depth_Distillation_Unsupervised_Metric_Depth_Estimation_for_UAVs_by_Finding_CVPRW_2021_paper.pdf,
embedded-vision,cassod-net-cascaded-and-separable-structures-of-dilated-convolution-for-embedded-vision-systems-and-applications,http://openaccess.thecvf.com/content/CVPR2021W/EVW/papers/Chen_CASSOD-Net_Cascaded_and_Separable_Structures_of_Dilated_Convolution_for_Embedded_CVPRW_2021_paper.pdf,
fair-data-efficient-and-trusted-computer-vision,sample-free-white-box-out-of-distribution-detection-for-deep-learning,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Begon_Sample-Free_White-Box_Out-of-Distribution_Detection_for_Deep_Learning_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/TCV/supplemental/Begon_Sample-Free_White-Box_Out-of-Distribution_CVPRW_2021_supplemental.pdf
fair-data-efficient-and-trusted-computer-vision,a-theoretical-empirical-approach-to-estimating-sample-complexity-of-dnns,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Bisla_A_Theoretical-Empirical_Approach_to_Estimating_Sample_Complexity_of_DNNs_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/TCV/supplemental/Bisla_A_Theoretical-Empirical_Approach_CVPRW_2021_supplemental.zip
fair-data-efficient-and-trusted-computer-vision,mlcapsule-guarded-offline-deployment-of-machine-learning-as-a-service,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Hanzlik_MLCapsule_Guarded_Offline_Deployment_of_Machine_Learning_as_a_Service_CVPRW_2021_paper.pdf,
fair-data-efficient-and-trusted-computer-vision,x-man-explaining-multiple-sources-of-anomalies-in-video,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Szymanowicz_X-MAN_Explaining_Multiple_Sources_of_Anomalies_in_Video_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/TCV/supplemental/Szymanowicz_X-MAN_Explaining_Multiple_CVPRW_2021_supplemental.zip
fair-data-efficient-and-trusted-computer-vision,a-mathematical-analysis-of-learning-loss-for-active-learning-in-regression,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Shukla_A_Mathematical_Analysis_of_Learning_Loss_for_Active_Learning_in_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/TCV/supplemental/Shukla_A_Mathematical_Analysis_CVPRW_2021_supplemental.pdf
fair-data-efficient-and-trusted-computer-vision,infoscrub-towards-attribute-privacy-by-targeted-obfuscation,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Wang_InfoScrub_Towards_Attribute_Privacy_by_Targeted_Obfuscation_CVPRW_2021_paper.pdf,
fair-data-efficient-and-trusted-computer-vision,estimating-and-fixing-the-effect-of-face-obfuscation-in-video-recognition,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Tomei_Estimating_and_Fixing_the_Effect_of_Face_Obfuscation_in_Video_CVPRW_2021_paper.pdf,
fair-data-efficient-and-trusted-computer-vision,explainable-deep-classification-models-for-domain-generalization,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Zunino_Explainable_Deep_Classification_Models_for_Domain_Generalization_CVPRW_2021_paper.pdf,
fair-data-efficient-and-trusted-computer-vision,a-watermarking-based-framework-for-protecting-deep-image-classifiers-against-adversarial-attacks,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Sun_A_Watermarking-Based_Framework_for_Protecting_Deep_Image_Classifiers_Against_Adversarial_CVPRW_2021_paper.pdf,
